movie_id	binary_answers	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	q_13	q_14	q_15	q_16	q_17	q_18	q_19
42093	00001000010001011000	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0
27622196	22100010000001101100	2	2	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0
35303280	22211000000000001000	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
32095743	10010011010001001000	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0
26338405	10010010010000001000	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
6661678	10110000011001001001	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1
16881835	00000011000010100000	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0
22740580	10000010000000000001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
564986	11000001000000110011	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1
936429	01001000010010100110	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0
24551073	01010001010000001010	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0
23084130	10100000001111110101	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	1
20671625	10101101010101001000	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0
3230593	20000001000010011000	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0
5165272	00100001000010101010	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0
8917795	11001000011000001011	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1
92540	10011000110000101001	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1
8081101	11001101000100010000	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
1394726	10100001011111010010	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0
12528152	10000010111000011000	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0
31322688	00010001000011001000	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0
7513015	01000000000001001010	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
33974279	00100000011000001000	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
4948256	10100010011001001000	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0
25091829	10000000100001101001	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1
24140977	10000010000000100001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
1405466	10101110110010000000	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0
27265721	10000001010000000001	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
3895377	10000000000001110010	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
12178995	01000000011011000001	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1
7760868	10101110000001000100	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0
20672258	01001100001001000111	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1
1958815	10010011011001001010	1	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
3547149	10000000011111000000	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0
23077560	10100001001000001011	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1
74966	00010011011000001000	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0
16767019	00010010000000110011	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1
844315	00010100010110010011	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1
19286348	00011110100100110100	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0
8302293	10111111100000010010	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0
4521534	10000010001001001010	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0
13069334	01000011100000100110	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0
2072768	00000010000011100000	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
12667164	01000000000000001001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
29783609	10101000111000001010	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0
21172552	10000100010000001001	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1
6565567	01100010011000000100	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0
5276217	00100000001000001001	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
33231905	01010010000001000100	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
1047834	01000110011001001000	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0
5866831	00000000000011000102	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2
815934	10010010010100000000	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
9122309	10000100010001001000	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0
4566179	10011010011001001010	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0
12629555	01000011010000001000	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
16927051	10100010011100001001	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1
6692620	10000010000000100010	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
183061	10000001000001001000	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
4562661	00010100010010000100	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0
28249206	10000001111001001001	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1
6684371	00011001000000011000	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
5865566	11001000011001001001	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1
14865130	01000000000001011000	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
36449472	10000001000001100110	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0
11594316	10000001010001010010	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0
654530	00000011010101000001	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1
6920292	01001111111001101010	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0
29128744	10000000000001001000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
30448587	10111000010000001000	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
4286797	10100110111000101001	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1
17988463	01110011011001001000	0	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0
8471717	00100010010001001000	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
2423367	10011000011000001000	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
26183040	00000010001011001000	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0
27584028	00000000000010001001	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
25751926	00000111111000001000	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0
2976581	10101010010000100010	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0
5871901	11000110011100000010	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0
31381839	10001000100100000000	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
803813	10101001000000011011	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1
1274324	01001000000001010001	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
1223684	10101001011001001000	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0
7420154	00000000000011001000	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
25946368	10000011011000001000	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0
10394260	00001000010000011000	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
31268917	00100001011000000011	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1
4853040	00010010001000001000	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
21510686	01001001010001000010	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0
23123057	10010110110000110010	1	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0
6795082	10000000010000000010	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1356628	01101000111000001100	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0
5349271	10110001010001001111	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1
2293867	10000000011001001010	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0
30810762	11011111011010001001	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1
872497	00000000001001001000	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
1503023	10110110000001001100	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0
2724049	00000000000110001000	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
18242046	20201000100000001000	2	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
28214407	10101100111001001010	1	0	1	0	1	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0
12199089	01000010001010001000	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0
13198008	10000000010000110001	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1
258732	01000000000000100100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1216093	00000001000010000001	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
4556313	00000000001000001001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
34942818	10000010110001001000	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0
2902089	10110100010001001010	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0
6768398	10110010010000011000	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0
770156	01001001001000001010	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0
23978622	20200000000010010010	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
3599979	10010000010000100000	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
10538405	00100000000001001001	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
9706751	10100110010001001010	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0
29499967	11010011111001001000	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0
859131	10010110010000110001	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1
8913555	10100001100010010100	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0
3497579	01100000010000001010	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
846654	10100000010001001001	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1
25450027	21000110000000001000	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
3903364	00010001000001001100	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0
2480188	00000000001010001001	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1
21042990	00010010010001000001	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1
9271078	01000110011000001010	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	0
8022263	00001000010001000000	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
168597	00000001000001000010	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
2338401	00000010100000010000	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
2838120	00000011110001001010	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0
3754368	00110110000001000100	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0
9222167	10100001011000001010	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0
1758524	10010000100000000101	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
19460334	00000001001100011000	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0
5553187	01000010000000001000	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
1067272	00010011011100001002	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	2
9084983	10000001010000011110	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0
5216578	00010001000001000000	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
6971535	22100011000010000200	2	2	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0
1031588	00000000100000111000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0
27122422	10100011000000000001	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
948608	01000110000010001000	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0
4139200	22102201020002200110	2	2	1	0	2	2	0	1	0	2	0	0	0	2	2	0	0	1	1	0
4150217	01101000010000010001	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
18017583	10001010100001000110	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0
8830696	01000001000000000100	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
30440118	10010011111011001111	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1
10292462	10010011000001000100	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0
18969101	00100001010100001010	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0
2983714	10000010011000000000	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
24087588	10110010010001001000	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
28577481	01101010011000100010	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0
5823794	10010000010011001100	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0
1404035	00000011000011000001	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1
28336238	10000001000000001000	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
3032361	10101010000000100001	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
21379138	00000001000000100010	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
11921473	01001001000001000110	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
19795169	00010010000010101000	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0
23977758	10100010110001001010	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0
11553550	10000010010000010001	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1
8066629	00100001110001000010	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0
17778990	01100010011000001010	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0
12800749	22201100000000000001	2	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
76375	10010000110010001010	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0
9127971	10001001000001011000	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0
1703792	01110000000001000100	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
5890466	10101001001101111000	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0
11501271	10100111101011101111	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1
246963	11010111001001000010	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0
12758034	00000011001000000000	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
4143048	00001001000010001010	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0
5981203	10010111011010100001	1	0	0	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1
15809123	00000101000001001010	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0
2020037	10000000011110000011	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1
13547819	10011000011000001000	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
1562284	10000000000011100010	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0
2255603	10001100000001000100	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
142327	01100000000000000110	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
28091651	10010000011101001000	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0
3418109	11010000110001000110	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0
344978	00010110010001010000	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0
10142267	10000000011000010001	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1
28814788	01011101011001001000	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0
290633	01010000100010001010	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
1702672	10100010011001000100	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0
10841191	10110011011001001010	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
41528	00110011100000000101	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1
3671100	10000011000011010010	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0
3130366	01001001011000001001	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1
25086167	10011100000010011000	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0
2812718	10001010011001001001	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1
5016298	01010010011100111001	0	1	0	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1
9167607	10000000110001000110	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0
163456	01100000000001100001	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
25828515	10100011011001001001	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1
5321349	11010010101010110000	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0
19612409	10000001000001001000	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
7734862	00100010000001011000	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0
1055633	10111011011001001011	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	1	1
3375070	10000011100001000101	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	1
2527873	10000011010011000101	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1
1774803	01011001011000011001	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	1
7999587	10001010110000001100	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0
2293008	00000000000100010010	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
317873	10100010010011001010	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0
3273263	00100110010001000010	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0
17996335	01011000010001011000	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0
34420605	00000100011000001010	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0
77604	10000001001010000100	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0
1138873	10000000001010101010	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0
23732448	10110011000001001110	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0
1923292	10000100000000011000	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
2209027	01000010001001000000	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
6089288	01100000000001001000	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
13269529	10000110110000000010	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0
2246979	01000000000001000010	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
74293	00000010010000000010	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
5008870	01001010000100100100	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0
33512455	20000110000010000010	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
1469871	11010110011101001101	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1
20309964	00100000010001001000	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0
165794	10100000111000100010	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0
1420419	10000001010100001000	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0
3584252	10010100101000100100	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0
22407076	11100000001000000000	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
25619997	00000110000000000010	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
18615823	10011000111001000010	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0
3715646	01000010011010001010	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0
3500965	10010000000100010000	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
31306385	10110101111001011110	1	0	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0
28324750	10110010010001000010	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0
160047	10100110011001001000	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0
13314552	22100010000000100000	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
31365129	11011000111100001110	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0
1328239	00000000101001001001	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1
25053516	10011001010110001000	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0
25529619	10100011111000010000	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0
1633134	01001010000001001001	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1
22515221	10100100000001000100	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
3702581	00000000011001000100	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0
2010889	10101001111101001001	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1
13702809	00100010001100001000	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0
427011	01000000100100001010	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0
474556	10100101000000000000	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2807023	10011010001101011010	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0
2385928	01001001011001001000	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0
10578574	01000000100010010000	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
26107567	10001100011100000100	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0
28211095	00001010100010100011	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1
19187224	00110010111000001000	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0
9230965	10000001001000010000	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
717281	01011100011000110001	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1
473286	10110011011000001000	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0
10332103	11010010010011100011	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1
16964519	10010010011001001001	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1
20899724	11010011011000101101	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1
1790734	10100000000100000011	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
412475	00010011110010001010	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0
24469993	10000010000010001001	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1
31351236	10100010000000101000	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
33044016	10000111000100001010	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0
8580865	10101100010100000010	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0
677920	01000000000000010100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
412476	00110011110100001000	0	0	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0
1126401	00001000011000000011	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1
25576998	01100010000101100010	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0
5177588	10110011011001001010	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0
11275640	00011000010100001000	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
11728170	00000011000011000001	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1
2332911	10100000011001000011	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1
19254681	10000010010000001010	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0
